rating,title,text,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,positive_sentiment,negative_sentiment,neutral_sentiment
5.0,Excellent like always,Excellent like always,B00IX1I3G6,B00IX1I3G6,AERW5YSSWV6IMNGG2ZD443R46MWA,1591160664988,0,True,0.0095,0.0265,0.964
5.0,Five Stars,Can t really go wrong on a gift card It was delivered in the promised time,B016PARX2Q,B016PARV82,AEPFD5CLJ46JH4GEXKS3ICOEARGQ,1471537786000,0,True,0.0439,0.3319,0.6242
2.0,"Simple, easy",You pay and you get Can t get ripped off with this item It took longer then expected to come in the mail I mean com on Put it in an envelope address it and send it Why would it take two weeks to get to me,B00414UU6U,B00414UU6U,AEPFD5CLJ46JH4GEXKS3ICOEARGQ,1289508524000,11,True,0.8214,0.1663,0.0123
5.0,Great,It works,B07RN957Q8,B07JMV25V6,AHBUPZ3I4QYVE6W7EHE7K3FKFXIQ,1577761130582,0,True,0.0354,0.3869,0.5778
5.0,Christmas surprise!,A gift card is the perfect present,B071NM2PNL,B071X4ZX3X,AGHVM3PGU7TOWTKHHF43UZZKX7SQ,1577851642146,0,True,0.0076,0.02,0.9724
5.0,Why didn’t know about these sooner??!!!,EVERYONE COMMENTED Christmas Day on how they loved the packaging Definitely recommend So cute,B0866T1TQJ,B077N4CNVJ,AE52ODFGMQPHPFLRBRTQZPOMHGIQ,1672982104092,0,True,0.0034,0.014,0.9826
5.0,Why didn’t I know this sooner!!!,EVERYONE COMMENTED Christmas Day on how they loved the packaging Definitely recommend So cute,B09ZJ4QBW3,B09ZJ4QBW3,AE52ODFGMQPHPFLRBRTQZPOMHGIQ,1672982040321,0,True,0.0034,0.014,0.9826
5.0,Perfect!,So here s something I learned about using non Amazon gift cards on Amazon they can t be combined with other forms of payment In other words you need to spend the exact amount of the balance of said GC or less This can be very inconvenient This can be circumvented by purchasing an Amazon GC for whatever amount you want since you CAN combine those with other payment methods Hence I think this product is great and you don t lose any money,B086KKT3RX,B086KKT3RX,AH4WRRJQBX74IFQ7PONXSRAPPXAQ,1677952538514,12,True,0.4267,0.4914,0.0819
5.0,Great way to use a $25 Visa gift card,I always find it difficult to use a gift card of a set value Some shops won t let you use multiple cards if you are buying something over the card s amount or you end up with a few bucks left if you re under So I decided to use it to refill an Amazon gift card for myself,B086KKT3RX,B086KKT3RX,AHPCGLRFQRWEQSDCHOIQ76VREPLA,1653792319054,0,True,0.6758,0.3069,0.0173
5.0,Great Gift for those who use Spotify,Great gift if you re buying for someone who uses Spotify,B00G3LBDDS,B00G3LBCO8,AFEMEFKGLWETV7G4JWCXNN237DOA,1470533250000,0,True,0.0028,0.0371,0.9601
5.0,cash for amazon GC = same thing,got exactly what i paid for hah,B00IX1I3G6,B00IX1I3G6,AFEMEFKGLWETV7G4JWCXNN237DOA,1470260803000,0,True,0.0122,0.229,0.7588
5.0,Great gift,Person I gifted enjoyed the card,B01K8RJ5GY,B00ADR2LV6,AHLHQQAT4RLC4FKOZS4WMEHAFL5A,1642454372816,0,True,0.0072,0.1677,0.8251
5.0,What can say?,Worked well,B00IX1I3G6,B00IX1I3G6,AFY622YQO4IYK2X4U554QWD4LKOA,1508172742995,0,True,0.013,0.1154,0.8716
4.0,Four Stars,Good deal with the xtra credit,B005FGQIL4,B005FGQIL4,AHLC3PP6ZJQLILV4WKOJHD3VIU6A,1418679159000,0,True,0.0066,0.1031,0.8902
5.0,Five Stars,Quick and easy to do and you get for reloading the first time,B00IX1I3G6,B00IX1I3G6,AGRMAJI3XRB2ZEAE4O6X4PHZRGOQ,1499107314234,0,True,0.0127,0.1606,0.8267
5.0,Great Packaging,I cannot get over how adorable these mini amazon boxes are I will always buy this amazon gift card packaging Super clever and cute,B01M23YTOP,B01M23YTOP,AFZI5MGYLOIBQM2OYFSAZXS2MFTA,1512256274438,2,True,0.0041,0.0093,0.9865
3.0,Do Not Use To Buy A Gift For A Friend Who Lives Overseas,I thought it would be a fun gift for my ex college roommate We share the same taste in music NOT NOT NOT If you buy it from the US and send the PIN overseas they won t honor it Amazon says nothing about it but when you get the card and your friend enters the PIN Spotify will not accept it Then you read the fine print on the card and there it is only you have to buy the card to get that part of the fine print Even worse I can t use the card for my own account because I have a family plan This has been a two day dumpster fire so far I gave it stars because the one star reviews seem to be written by bots most of the time But really it s a zero star deal if you want to give a gift to an overseas friend br br Note I love Spotify itself which is why I wanted to share it I cannot understand why they make it so hard to give as a gift I didn t want to go to Amazon or Target to buy it I wanted to give my money to Spotify itself but they are strangely obtuse about this simple thing br br EDIT When I contacted them Amazon called me back immediately and agreed with me that the posted information was misleading In spite of the no refunds warning they reimbursed me that same day Excellent customer service,B07MZS4F18,B07MZSMBCM,AF2UBIWPTMM4K544N64UKAJ5YAWA,1609963684393,0,True,0.3854,0.396,0.2186
5.0,Gift,Handy Gift,B072L7GTF5,B00ADR2LV6,AHPQWQVS75INJUY7VV63VMKGXWGQ,1547354025576,0,True,0.0125,0.1373,0.8502
5.0,Great Gift,Cute Christmas tin Can t go wrong with gift cards for Amazon and a tin that can double as an ornament,B00CHQ7ESQ,B00CHQ7ESQ,AES35CNIJS5XMUU3USNGGJEPHSIQ,1519407245589,0,True,0.0032,0.0342,0.9625
5.0,Great Gift,Cute Christmas tin Can t go wrong with gift cards for Amazon and a tin that can double as an ornament,B072L7GTF5,B00ADR2LV6,AES35CNIJS5XMUU3USNGGJEPHSIQ,1519407231248,2,True,0.0032,0.0342,0.9625
5.0,Wonderful gift card set,I love this gift card You can choose the amount and the cute little tin was free,B01K8RJDEI,B00ADR2LV6,AES35CNIJS5XMUU3USNGGJEPHSIQ,1480554210000,0,True,0.0046,0.0131,0.9824
5.0,Five Stars,What s not to like about a gift card,B072F9T6VX,B018F4M89S,AHEH4VYLTMOXYLU4NL5QEWJB7K7Q,1530211723850,0,True,0.0312,0.2549,0.7139
5.0,The Perfect Gift,Gift cards are the perfect gift No need to wrap because this selection comes in a nice Christmas themed box,B01K8RJ5GY,B00ADR2LV6,AG4IEX5WVADUHINYRKJCDMBIBLSA,1641762225027,0,True,0.0044,0.0218,0.9738
5.0,"Great,easy gift!",The gift card comes in a nice little gift box so it is ready for gift giving Makes things easy,B01K8RJ5GY,B00ADR2LV6,AFSYJVXYFIEZL2Z4XQ5UTIOCQ3BA,1641248480200,0,True,0.003,0.0449,0.9521
1.0,One Star,I suppose to get gift card with my order Where is my card,B005ESMJ02,B005ESMJ02,AEWOITVII3RZPMFUHZLLJ3S7E4EA,1436901621000,1,False,0.3439,0.5991,0.057
5.0,Five Stars,wish they labeled,B01K8RJ5GY,B00ADR2LV6,AGYDXBAXYT5ZSUKK47Y3LNXLCPKQ,1484256894000,0,True,0.3239,0.5831,0.0931
3.0,wish they labeled,wish they labeled the on the card i got a giant box of at various amounts and i had to call each card to make sure i gift the correct card to the right person,B01K8RKA9A,B01K8RKA9A,AGYDXBAXYT5ZSUKK47Y3LNXLCPKQ,1484256867000,2,True,0.0816,0.7432,0.1751
3.0,wish they labeled,it came without labels and i ordered of these of which were dolars and of them were dollars and the rest were dollars i had to call every single one to make sure i gift the correct amount to the right person i wish amazon labeled it,B01E4QUN0W,B00ADR2LV6,AGYDXBAXYT5ZSUKK47Y3LNXLCPKQ,1484256718000,0,True,0.4309,0.4925,0.0765
5.0,Great deal!,Reloaded a gift card and got an extra for the reload Great deal,B00IX1I3G6,B00IX1I3G6,AGMO62GQN3EZWFXVCJVF5YQKDRUA,1505790329097,0,True,0.0043,0.0624,0.9332
5.0,Five Stars,Gift card was wrapped in a cute package and shipping was extremely fast,B016CICYXO,B018Y7OGRI,AG4YWNTLG7NWFNYFLJRS5SJR7ZXA,1482855440000,0,True,0.0035,0.0164,0.9801
5.0,Five Stars,Never got Gift Card Balance,B00IX1I3G6,B00IX1I3G6,AEE4W5G45YIQVPD5KRPSARM3CKHA,1485936548000,0,True,0.289,0.6359,0.0751
5.0,Five Stars,Great,B00JDQJVF2,B00JFBLZ90,AEE4W5G45YIQVPD5KRPSARM3CKHA,1475031741000,0,True,0.042,0.2015,0.7566
5.0,Five Stars,Great,B005ESMEI4,B005ESMEI4,AEE4W5G45YIQVPD5KRPSARM3CKHA,1475031300000,0,True,0.042,0.2015,0.7566
5.0,Gift card,Gift card what is there to review My dad was able to use it and that s always a good thing,B01GKZ3F64,B00CXZPEPG,AFBJA4OHB6AXMABAGE3ACOVVUQMQ,1582230650894,0,True,0.0158,0.1364,0.8477
5.0,Nice way to send gift cards,I sent four of these cards out to my husband s work crew They arrived at each of the addresses in two days,B071NM2PNL,B071X4ZX3X,AG5OFIHGFBOL7VPBLVGOLJY2MYNQ,1607964223899,0,False,0.0065,0.6965,0.2971
2.0,"If it's my gift card money, why can't I use it for Amazon Prime",Why can t you use your balance for purchasing Amazon Prime,B00IX1I3G6,B00IX1I3G6,AEGW2MBZVAM5Z2DARVFA4OND5GAA,1489416583000,1,True,0.3212,0.651,0.0278
5.0,Great gift idea,Many of my family members order a lot of things from Amazon so an Amazon gift card is a great gift and they usually say I know just what I m going to get with this Also the next day delivery is great,B005ESMGZU,B005ESMGZU,AGR3ZYOP4GVEWG7GU7VKI6FONXWA,1348657291000,0,True,0.0037,0.0201,0.9761
5.0,Gift card,This is a great gift to give someone when you re not sure what to get they have so much to choose from,B001H53QDK,B001H53QDK,AGR3ZYOP4GVEWG7GU7VKI6FONXWA,1279114333000,0,True,0.0112,0.0461,0.9428
1.0,bad cards..bought 5 2 were bad ..how does that happen?,I PURCHASED OF THESE AND WERE BAD AND COULD NOT EVEN USE ON AMAZON THEY WERE SEALED UP AND EVERYTHING ANY REFUNDS OR FRAUD DEPT SUBMISSION,B09ZJ41RCR,B071X4ZX3X,AHEXBNSSRISBQ7KN3YP45I62QLDQ,1674062737931,0,True,0.9523,0.0419,0.0058
5.0,A Home Run,We got this as a gift for a friend she is absolutely delighted with it,B00O3YIABA,B00O3YIABA,AF6DB5GUARDDI4GF5SCPJLURUM5Q,1487136807000,0,True,0.0025,0.0099,0.9876
5.0,Who reviews gift cards?,Me I guess It s the only way to get it off my list OCD This came with the exact amount of money I bought it with and the card was rigid and cleanly cut with no sharp edges Well made,B0143HEEXY,B017T6CUS2,AF3R3UDKJATNYVPSZXLQ6FX3CZ5Q,1589851016550,0,True,0.039,0.3468,0.6142
5.0,The best!,Awesome who doesn t love an Amazon gift card,B01E4QP02S,B01E4QP02S,AFM2UZFK65MDEBHKN6VTTX6Q72PQ,1482884088000,0,False,0.0039,0.0137,0.9824
5.0,Perfect for niece!,Fast and ready for niece for Christmas thanks,B07FK7L976,B00ADR2LV6,AGRKQHAOG5GUTAYOTS275X4MT5YA,1580343457513,0,True,0.0059,0.134,0.8601
5.0,Five Stars,I like amazon money shrug whatever,B00IX1I3G6,B00IX1I3G6,AGRKQHAOG5GUTAYOTS275X4MT5YA,1498694115255,1,True,0.0223,0.3625,0.6152
4.0,Four Stars,The pups loved it,B00BXLVFAO,B00BXLVETG,AGLKJVBRQMJQ3RWCXNHHXN5XS45A,1461159281000,1,True,0.0046,0.0227,0.9727
4.0,Four Stars,Kids love it,B015OTJZCU,B015OTJZCU,AGLKJVBRQMJQ3RWCXNHHXN5XS45A,1461159167000,0,True,0.0096,0.0603,0.9301
5.0,Nicely packaged for a gift,Nicely packaged and ready to give,B0091JKIQ2,B00ADR2LV6,AEVVHSIQEKKOOXVQ7NVGQNJC4PGA,1455543240000,0,True,0.0076,0.0563,0.9362
5.0,Five Stars,got the bonus,B00IX1I3G6,B00IX1I3G6,AEN6UFFIXQOY3OZQEYWGASJAHFQA,1459553874000,0,True,0.0132,0.351,0.6357
5.0,Five Stars,Arrived on time and as expected,BT00CTP2GM,BT00CTOUNS,AF3RV6YQY2OHBHOZC4SXNCIW3Z6Q,1481319705000,0,True,0.0078,0.2162,0.776
5.0,Five Stars,Who doesn t love a Starbucks card,B00NVUDIZ0,B00BXLW2AQ,AGKBE34KOQLK25ZSM6TA3PCA7V6Q,1479615952000,0,True,0.0088,0.0827,0.9085
5.0,perfect,perfect,B01FERQLOC,B078GWV31Z,AG5OULSYDPLCW7RBN5C2GBZIIC2Q,1540768602732,0,True,0.0645,0.1478,0.7877
5.0,Card works as promised,Got this as part of lightning promotion Works great value on the card is,B006PJHPV2,B00BXLVUZO,AF3FSK7EHWZ7GCI73Q3XSXF7SSTQ,1474214304000,0,True,0.0043,0.0562,0.9395
5.0,Five Stars,Great deal,B015784PJG,B00BXLW4Q8,AFHGOOWC6GQS7HSKQLLNHAXOZCVQ,1480377219000,0,True,0.014,0.0467,0.9394
5.0,Love it!,Granddaughter loved it and bought what she wanted from Amazon Easy for a grandparent,B01C9MW8Z6,B00JFBLZ90,AHBW2ATV5E6VHVOJPMFSSWSGCZ6Q,1572052018810,0,True,0.004,0.0358,0.9603
1.0,One Star,Not sure I like this idea,B00IX1I3G6,B00IX1I3G6,AF4C4L3N6T47LAIYJ3CH2IVVZODQ,1522086734484,1,True,0.5332,0.4204,0.0465
5.0,Best gift!,Fast and easy delivery Already gift wrapped Perfect,B0866QRRD2,B00ADR2LV6,AGLAMGTGGC5JDEY53PL4I5JTA3SA,1607361243579,0,True,0.0051,0.0275,0.9674
5.0,Great Gift!,Cute fast shipping,B01C9MW8Z6,B00JFBLZ90,AGLAMGTGGC5JDEY53PL4I5JTA3SA,1587061925457,0,True,0.0101,0.0509,0.939
5.0,Cute!,Cute,B071VCQJ24,B018F4M89S,AGLAMGTGGC5JDEY53PL4I5JTA3SA,1576164450521,0,True,0.0595,0.3167,0.6238
5.0,Great gift,Great year anniversary gift,B01GKZ3F64,B00CXZPEPG,AGUIN2HB2VJ56VRQPA52UAA6L7RQ,1529459631581,0,True,0.0057,0.0158,0.9785
5.0,Five Stars,Cute holder makes the gift that much more special,B014S24B28,B018F4M89S,AEJPCJEVNIVJ3UCH335CZWXI2UJQ,1454210561000,0,True,0.0068,0.0204,0.9727
5.0,Easy,They work,B00FTGTM5E,B00FTGTIOE,AHCHFAVDVNXFRWP4OBJADPZWKI7A,1548603077294,0,True,0.0376,0.3642,0.5982
5.0,Five Stars,Excellent product,B00IX1I3G6,B00IX1I3G6,AEZIKXLALE3JH334PZXDPY2QSJRQ,1463193668000,0,True,0.0117,0.0549,0.9334
5.0,Five Stars,who doesn t love amazon GCs,B01FERQNJU,B078GWV31Z,AFMQS77FOQOOR34WMSAJD677UE4Q,1486221768000,0,True,0.0143,0.1237,0.8619
5.0,Five Stars,This is the perfect birthday gift for any girl,B0160LI6OE,B00JFBLZ90,AFI3I5EHNJBAV4H2LI6P3VFQVF7Q,1470107648000,0,True,0.0042,0.0095,0.9862
5.0,It’s a great idea,It s a gift card,B08B3NYGBF,B08B3QF2VC,AHCWIISG7JUT2K2YGTFTSUBRXM2Q,1645997704849,0,True,0.0435,0.7345,0.2219
1.0,Never received my reload!!!!,I tried to reload on a gift card to use for something and it debited my bank account and never loaded it This is the third day that I am calling Amazon to try to resolve this smh,B086KKT3RX,B086KKT3RX,AF6T4GX3CCHWXHBAAJFUGE2N2MUA,1649343198176,0,True,0.8179,0.1681,0.014
5.0,Five Stars,Perfect gift,B0091JKZ7Y,B0091JKZ7Y,AHKFX6WO6YSRLAAXBKIY7NP2A6MQ,1450371845000,0,True,0.0189,0.0362,0.9449
5.0,These Make Great Gifts,I buy these cards as gifts for people every year including this one They arrive quickly with Prime shipping and no one has ever had a problem using them at a restaurant They make great gifts for your loved ones that like to dine out The best part is that you can buy them in various amounts and with different themes like Happy Birthday easily through Amazon,B00L1LJ5X0,B00BXLSJXA,AG6DHMTLPVZYM4Z2V2QBL5FHAVJQ,1543229084908,0,False,0.0047,0.0269,0.9684
5.0,Cards Arrive Quickly with no Problems,I buy these cards as gifts for people every year including this one They arrive quickly with Prime shipping and no one has ever had a problem using them at a restaurant They make great gifts for your loved ones that like to dine out The best part is that you can buy them in various amounts and with different themes like Happy Birthday easily through Amazon,B00O3YIK7E,B00O3YIK7E,AG6DHMTLPVZYM4Z2V2QBL5FHAVJQ,1543227566392,1,False,0.0047,0.0269,0.9684
5.0,Great Gift Card for Avid Readers,I gave this as a Christmas gift to my mom because she loves to read on her Kindle and borrow books from the library She absolutely loved that it was a bookmark My kids love seeing her read books and know that she also uses the book mark after using the gift card,B0143HEE3O,B017T6CUS2,AFCECVJDM7Z65D45XYIUK3ACASCA,1469404028000,0,False,0.0026,0.0172,0.9802
5.0,Great deal. I got this for $20 on a ...,Great deal I got this for on a lightning deal I did have a problem using it at my local store who didn t accept gift cards but I was able to use it,B006PJI0Y8,B00BXQDW0U,AFCECVJDM7Z65D45XYIUK3ACASCA,1469253078000,0,True,0.016,0.0974,0.8866
5.0,Five Stars,Very easy and secure,B00IX1I3G6,B00IX1I3G6,AGVSBVGL7UZLZCFJMVZT53HJF43Q,1472526659000,3,True,0.0173,0.0734,0.9093
5.0,as described,as described,B00IGYPALG,B00IGYNQ3K,AE4B73EJ2UZ6QJ2PDOA2PCVDXPFA,1611951005967,0,True,0.1509,0.7581,0.091
5.0,as described,as described,B016PARX2Q,B016PARV82,AE4B73EJ2UZ6QJ2PDOA2PCVDXPFA,1611869025820,0,True,0.1509,0.7581,0.091
5.0,as described,as described,B06XDVXPG3,B00BXLUNNY,AE4B73EJ2UZ6QJ2PDOA2PCVDXPFA,1611868856917,0,True,0.1509,0.7581,0.091
5.0,Great Gift Card Presentation,This is a great way to give Amazon gift cards as presents The box it comes in is adorable and well made This will be my new way of buying gift cards as presents,B06X97YQVZ,B077N4CNVJ,AHTVTQCMUNAOPYIMKQBJCPW2P6CA,1517154543459,0,True,0.0029,0.0125,0.9846
5.0,Love the gift card!,Gift card was great,B01E4QR1HK,B018F4M89S,AHLHA7O6M4XK7RVQ66UOJCCVLFHQ,1544813653032,0,True,0.0052,0.0189,0.9759
5.0,Five Stars,works great,B00IX1I3G6,B00IX1I3G6,AGUKQFKHDEWP2SE254TGLFYBQXNA,1476491593000,0,True,0.0089,0.0318,0.9593
5.0,Five Stars,as expected,B01CZ54L66,B01CZ54AZS,AHAWF34OBNN4IE2AWILLMIYCKMHA,1515374541673,0,True,0.2921,0.6159,0.092
5.0,Cute!,Very cute gift card,B01E4QP02S,B01E4QP02S,AFUF3KLZ6IGF2JTZO6YCZEVKWUTQ,1515528789958,0,True,0.0111,0.0323,0.9566
5.0,Very easy to load your account,This is so convenient and is another way to make shopping with Amazon Thank you Amazon,B086KKT3RX,B086KKT3RX,AFRSJUXEDTRV73A6V62SUXOOBFWA,1648514447505,0,True,0.0017,0.01,0.9883
5.0,Five Stars,Very simple and very helpful I will continue to do this br Thank you for this benefit,B00IX1I3G6,B00IX1I3G6,AFRSJUXEDTRV73A6V62SUXOOBFWA,1440015507000,0,True,0.0043,0.0177,0.9779
3.0,No gift message included :(,I thought this would be a great idea for a gift for my niece But they didn t include the note gift message so she had no idea who it was from,B01E4QUN0W,B00ADR2LV6,AFQT2GV3PDQRWPMWHJNUUCEHLZKQ,1513637053259,0,False,0.1764,0.3413,0.4823
5.0,Great gift,These come shrink wrapped in plastic No need for additional wrapping,B01E4QVJPK,B00ADR2LV6,AE6BH5AS57CV6CTFFNZF5UQ5H76Q,1479770909000,1,False,0.2231,0.5912,0.1857
5.0,Five Stars,Love the large numbers and vivid colors,B00S5J8456,B00BXLTR6S,AGJQLRVOGVUBJEDZD2JBYWP4VWYQ,1518545495010,0,True,0.0052,0.0281,0.9667
5.0,Cute packaging with bells,Love this gift card bc I can choose different amounts,B01E4QQ6QM,B018F4M89S,AHKC7E2EHCRNYMI2WO72GXNCGAIA,1516255475479,0,True,0.0044,0.0207,0.9749
5.0,Easy Christmas Gift,This was the best shopping thing I ve done for Christmas It was so easy less stress for me Only problem was the Santa was so big I had to fold him in half Tape so it would fit in my Christmas card envelopes since I mailed them all,B071VCQJ24,B018F4M89S,AFFTJNQ6T3G7G6Y36TODON4SPCAQ,1644237749502,0,True,0.0266,0.073,0.9004
5.0,Worked well,Convenient as heck Love this option,B00IX1I3G6,B00IX1I3G6,AGVMKLQN26VY2JYGBEDNJEDQBUNQ,1574885588942,0,True,0.0046,0.0102,0.9852
5.0,Very pretty!,I got these as Monthet s Day gifts for my DILs They were really pretty and much nicer than just handing them a gift card Plus I did not need to buy a separate MDay card Thanks Amazon,B01IE42ST4,B0BT85F69N,AHDDVAGPINULN4FLWG4V6THYVWCQ,1622848533031,0,True,0.0057,0.0249,0.9694
5.0,Its a gift card in a pop-up box,Nothing to say the gift card worked and the box popped up like it should,B0719C5P56,B0719C5P56,AFV73YYVEIXXK2ZDL5FYVWBD3TSQ,1562464940478,0,True,0.0562,0.5815,0.3623
5.0,Facil de adquirir,Compra,B00IX1I3G6,B00IX1I3G6,AEIWDBO7PRK72DXKTM7ESHOEKV5A,1614206845062,0,True,0.0952,0.666,0.2388
5.0,What you would expect.,What you would expect,B00FTGTM5E,B00FTGTIOE,AGTDXJZQTXKUO2LFLWTAZRVUO72A,1552758351242,0,True,0.2666,0.6785,0.0549
5.0,What you would expect,What you would expect,B016PARX2Q,B016PARV82,AGTDXJZQTXKUO2LFLWTAZRVUO72A,1552756877737,0,True,0.2666,0.6785,0.0549
5.0,Good,Good,B00FTGSKL6,B00FTGSKL6,AGTDXJZQTXKUO2LFLWTAZRVUO72A,1546466136813,0,True,0.0527,0.2628,0.6844
4.0,Not  much to say,It s a Visa Gift Card enough said,B07HJHK8Y5,B07HJHK8Y5,AHAW5SJ2VCA5DAO2YMTKSEH3CMPA,1622325825926,0,True,0.0372,0.7784,0.1844
5.0,Nice,Got bonus for reloading,B00IX1I3G6,B00IX1I3G6,AGWRVWGW6ZA7NO6MV2PH3XVFNB6Q,1543281472798,0,True,0.0087,0.2849,0.7063
5.0,Always a good choice,Gift card became sets of earrings I am a minor hero,B017CXT09O,B018Y7OGRI,AFRFHDPTQLTYAZXAFAKTYGVKQK7A,1550518885507,0,True,0.0109,0.2485,0.7406
5.0,Good option,Always a good option,B06ZY44YG4,B073VBZM8J,AFRFHDPTQLTYAZXAFAKTYGVKQK7A,1530279925766,0,True,0.0134,0.1006,0.886
5.0,Perfect,Mine came with correct spelling Very cute Perfect for my needs Quick delivery Very satisfied with this item,B01B25M6K8,B01B3FCTX6,AFQ2BNL2XQLZKLZOZFBCJ6LEHK6Q,1591822819462,0,True,0.0025,0.0095,0.988
5.0,Great Deal,Took advantage of the bonus with a reload,B00IX1I3G6,B00IX1I3G6,AHARTUNUUO4KP5C5S5VZXJIJXJ4Q,1463005738000,0,True,0.0126,0.3666,0.6208
5.0,Five Stars,What was expected Sending to Mom for a late mom s day gift,B00GRLUG3M,B00GRLUECA,AFZASGJKNVNYKEEFVLN3ZLX6OZ3A,1433115721000,0,False,0.0328,0.7804,0.1867
5.0,Five Stars,Easy and convenience,B00IX1I3G6,B00IX1I3G6,AHV7WDKS4XUX5533ESGJSP7QGWXA,1527575148098,0,True,0.0337,0.2054,0.7609
5.0,Five Stars,Another happy Amazon gift card recipient,B014S24B28,B018F4M89S,AHMKI7QRMORES3EWVQD7JFJWTLQA,1459208470000,0,True,0.0031,0.0152,0.9817
5.0,Quick & easy,Quick easy process to reload my gift ard,B00IX1I3G6,B00IX1I3G6,AF6M6RXUZT5E3D327CZJAIY5EDTQ,1497659062604,1,True,0.0113,0.2479,0.7407
5.0,Easy to use.,Gave as a gift to a teacher for classroom supplies,B072F9T6VX,B018F4M89S,AFISIIVL5CCYBV452JCFD6E7HXQA,1565816170374,0,True,0.0116,0.7028,0.2856
5.0,Granddaughter loved,So easy to send to my granddaughter for Christmas,B01MSBQB1P,B01MSBQB1P,AFMBAORU7BWJ5YUE37V5FFPLSU7Q,1608675327227,0,True,0.0032,0.0553,0.9415
5.0,Five Stars,What can I say Is why it is,B00JDQKH3C,B00JDQKH3C,AFSNSUIJMKBALFSPTP2F7LZO7FAQ,1462038503000,0,True,0.0885,0.7178,0.1937
5.0,Easy purchase,I liked the gift cards in one I put each one in a stocking,B00O4I57LQ,B00O4I4Y3S,AFGDSKRAMGCFLNBEMDO2P4DU5IRQ,1670696181931,0,True,0.0046,0.0965,0.899
1.0,BEWARE!,Gift card was used before I even picked up the package Do not buy unless you want to be scammed Couldn t activate only check balance and someone linked it to their PayPal and took the money Wish I could give ZERO stars,B01MSBQB1P,B01MSBQB1P,AGS2N5VDLFQ6HCCYNO4YRETCQXXQ,1671553979955,3,True,0.8745,0.1163,0.0092
5.0,Beautiful presentation. Very pleased.,No gift wrapping needed,B0719C5P56,B0719C5P56,AE2SS7QSQI7KUV6Q7ZECLV6TYAVA,1581943011709,0,True,0.0839,0.6283,0.2879
5.0,Quick and easy,I purchased this while Amazon was giving you an added incentive amount which was a nice bonus Quick and easy to do,B086KKT3RX,B086KKT3RX,AGQSJIC6KH6NUFQUZG7BIJHLNSBQ,1673425437966,0,True,0.0061,0.0516,0.9422
5.0,Five Stars,Love it,B01E4QUN0W,B00ADR2LV6,AESJ45X4UB5AH6BRKAFHXAPF5DMA,1481500644000,0,True,0.017,0.0977,0.8853
5.0,Five Stars,have grown girls all love this place,B01CZ54L66,B01CZ54AZS,AEW7JIG2FQMNVBNK5DMO6SDI4U3A,1481816406000,0,True,0.0057,0.0227,0.9717
5.0,This one works,Had zero issues using the card Unlike the br Walmart money cards,B07GFQ5B44,B07GFQ5B44,AGDYMSYQBJBYKDZD6DAY75LACU2Q,1576189801622,0,True,0.1092,0.569,0.3218
5.0,Makes for a good holiday gift...,Purchased as a holiday gift and put in a card Arrived as expected with nothing negative to note,B07WRT1LZM,B07WXZW28R,AHYBB3IEKVS6OY2DGKKAOITBEZPA,1611847074026,0,True,0.0457,0.6119,0.3424
5.0,Five Stars,The tin the gift card arrived in is is too cute,B00JDQJVF2,B00JFBLZ90,AHB5YQKSL4DAZ3DWHJKH6X3PHB5A,1458841199000,0,True,0.0063,0.0439,0.9498
5.0,To be used at fandago movies only. Great xmas gift.,Xmas present for my brother He likes to go to movies Loved the gift,B07MZS7SH9,B07MZS7SH9,AF3NQOHLWIMKCUPFXVI6SU6SUCPA,1575062406884,0,True,0.0027,0.012,0.9854
5.0,Who does not like a gift card  from Amazon!!,Perfect gift card with cup cake tin for a birthday gift for DIL who has her own bakery,B01C9MW8Z6,B00JFBLZ90,AF7WQSP44I7YPYR5C2ANCUVP5TJA,1600287582962,0,True,0.002,0.021,0.9769
5.0,A gift inside and out,Looks and feels like a gift you re opening,B01IE42ST4,B0BT85F69N,AGVIAXBCYJL2JEMMVMU2PJYPFFUQ,1629860367441,0,True,0.0256,0.4526,0.5218
5.0,Wonderful,Easy to give,B0719C5P56,B0719C5P56,AFCYO3PYLKBIBB5KPMPP74VUOMPQ,1614133323582,0,True,0.0477,0.3893,0.563
5.0,It is a cute gift card. Be aware there ...,It is a cute gift card Be aware there isn t much room on the card to write other then a name,B01B25M6K8,B01B3FCTX6,AHGOO4PRAAEFH6PU2EWIJ6PQY3KQ,1521482798768,0,True,0.0313,0.1933,0.7754
5.0,A+ Gift Card,Did its job perfectly,B077T89BGJ,B077T89BGJ,AE3OZGN3NPR5XC2D2PUIYEPP5EPA,1572907231456,0,True,0.0079,0.0496,0.9425
5.0,Five Stars,Cute delivery,B01K8RKSH4,B01K8RKSH4,AFWC5HEHVWUWWKBRYUG6VAAGAX4Q,1514470023892,0,True,0.0112,0.0872,0.9016
5.0,Five Stars,Smooth fast transaction,B072P5VV4D,B00ADR2LV6,AFWC5HEHVWUWWKBRYUG6VAAGAX4Q,1514469539387,0,True,0.0182,0.159,0.8229
5.0,Great Bar-B-Que,Another Christmas gift for an employee Dickey s has some great tasting barbeque also I would recommend them,B00VF0MTSA,B00VF0MOK8,AFBM44VO3LKQOLJHCC3ZFBAG6TIQ,1449681336000,0,True,0.0029,0.014,0.9831
